order_id,customer_id,order_date,status,region_code,has_missing_customer
1029,564,2024-10-20 09:09:12,DELIVERED,NORTH,False
1030,990,2025-11-22 14:48:14,RETURNED,SOUTH,False
1031,146,2027-02-14 06:02:44,DELIVERED,CENTRAL,False
1032,881,2026-05-03 00:00:00,DELIVERED,CENTRAL,False
1033,171,2025-07-20 15:01:13,DELIVERED,SOUTH,False
1034,554,2025-07-19 14:27:13,RETURNED,WEST,False
1035,304,2026-02-03 22:30:31,DELIVERED,EAST,False
1036,1,2024-08-04 01:45:54,DELIVERED,CENTRAL,False
1037,983,2026-02-19 06:49:49,SHIPPED,SOUTH,False
1038,401,2025-07-01 04:14:13,DELIVERED,NORTH,False
1039,232,2026-04-13 10:07:36,DELIVERED,SOUTH,False
1040,211,2024-08-14 02:20:58,SHIPPED,EAST,False
1041,537,2024-11-12 13:00:35,DELIVERED,NORTH,False
1042,555,2025-11-28 05:34:43,CANCELLED,EAST,False
1043,897,2024-09-13 07:10:58,SHIPPED,WEST,False
1044,437,2025-10-18 00:25:41,DELIVERED,SOUTH,False
1045,536,2026-06-13 18:52:42,DELIVERED,WEST,False
1046,857,2025-01-02 22:18:03,DELIVERED,EAST,False
1047,927,2024-12-22 07:08:55,RETURNED,NORTH,False
1048,14,2025-11-27 13:33:02,DELIVERED,EAST,False
1049,107,2024-10-28 16:03:41,DELIVERED,CENTRAL,False
1050,532,2025-12-24 15:52:43,DELIVERED,NORTH,False
1051,590,2026-07-13 10:37:44,DELIVERED,CENTRAL,False
1052,432,2025-07-19 04:41:06,DELIVERED,WEST,False
1053,588,2026-07-12 00:00:00,DELIVERED,WEST,False
1054,686,2025-10-05 10:38:39,DELIVERED,EAST,False
1055,943,2025-08-04 00:00:00,DELIVERED,EAST,False
1056,361,2026-01-30 05:53:12,DELIVERED,EAST,False
1057,788,2025-06-09 15:32:01,DELIVERED,WEST,False
1058,772,2024-10-21 14:37:06,DELIVERED,CENTRAL,False
1059,552,2025-02-15 05:25:14,SHIPPED,NORTH,False
1060,655,2025-10-16 04:54:56,DELIVERED,WEST,False
1061,360,2026-06-04 12:37:43,SHIPPED,NORTH,False
1062,115,2024-08-16 00:00:45,DELIVERED,CENTRAL,False
1063,552,2025-12-20 10:20:06,DELIVERED,WEST,False
1064,873,2025-11-28 14:20:07,CANCELLED,NORTH,False
1065,866,2025-01-08 10:29:53,DELIVERED,NORTH,False
1066,332,2026-07-16 01:37:03,DELIVERED,EAST,False
1067,27,2025-10-04 02:00:09,DELIVERED,SOUTH,False
1068,,2026-06-17 13:59:46,DELIVERED,WEST,True
1069,570,2025-09-04 21:09:33,DELIVERED,CENTRAL,False
1070,910,2026-07-14 03:56:54,DELIVERED,EAST,False
1071,442,2024-09-26 22:12:05,DELIVERED,SOUTH,False
1072,330,2024-07-28 16:28:37,SHIPPED,CENTRAL,False
1073,726,2026-01-28 13:13:58,DELIVERED,CENTRAL,False
1074,841,2025-02-28 21:16:21,DELIVERED,WEST,False
1075,606,2026-04-12 11:42:34,DELIVERED,NORTH,False
1076,918,2026-02-20 05:51:43,PLACED,EAST,False
1077,584,2026-05-02 15:35:59,DELIVERED,SOUTH,False
1078,406,2025-07-17 05:12:56,DELIVERED,CENTRAL,False
1079,818,2025-06-14 23:59:54,DELIVERED,EAST,False
1080,,2024-11-18 17:56:01,SHIPPED,NORTH,True
1081,629,2025-02-18 16:59:10,RETURNED,SOUTH,False
1082,856,2024-09-05 13:30:22,SHIPPED,WEST,False
1083,588,2025-09-11 21:39:02,DELIVERED,EAST,False
1084,188,2025-04-01 21:36:43,DELIVERED,SOUTH,False
1085,267,2024-09-07 17:36:40,DELIVERED,NORTH,False
1086,537,2025-12-18 21:23:18,DELIVERED,NORTH,False
1087,,2027-01-31 06:02:44,PLACED,CENTRAL,True
1088,577,2026-07-08 00:00:00,DELIVERED,CENTRAL,False
1089,224,2026-07-02 12:49:59,DELIVERED,SOUTH,False
1090,913,2026-01-26 05:38:29,DELIVERED,WEST,False
1091,32,2025-06-05 16:15:11,SHIPPED,EAST,False
1092,958,2026-05-23 20:28:07,CANCELLED,WEST,False
1093,198,2026-06-04 07:09:52,CANCELLED,CENTRAL,False
1094,852,2026-06-27 13:33:51,DELIVERED,EAST,False
1095,145,2025-07-09 10:26:52,DELIVERED,WEST,False
1096,831,2025-04-09 06:44:38,DELIVERED,NORTH,False
1097,680,2025-02-12 03:29:55,DELIVERED,CENTRAL,False
1098,659,2025-05-12 13:29:59,CANCELLED,WEST,False
1099,414,2025-10-13 10:31:09,DELIVERED,CENTRAL,False
1100,399,2025-11-26 22:12:40,DELIVERED,CENTRAL,False
1101,,2025-06-04 18:54:17,CANCELLED,CENTRAL,True
1102,178,2025-07-27 03:03:56,DELIVERED,SOUTH,False
1103,361,2025-10-17 00:00:00,DELIVERED,CENTRAL,False
1104,870,2025-03-03 21:12:22,SHIPPED,SOUTH,False
1105,914,2024-09-16 18:14:30,DELIVERED,CENTRAL,False
1106,,2025-05-15 14:26:54,DELIVERED,SOUTH,True
1107,676,2025-06-11 13:19:38,DELIVERED,EAST,False
1108,940,2026-04-19 00:00:00,DELIVERED,WEST,False
1109,697,2026-07-11 20:36:44,DELIVERED,EAST,False
1110,420,2024-08-17 22:41:35,CANCELLED,WEST,False
1111,260,2026-07-01 18:23:16,DELIVERED,SOUTH,False
1112,73,2024-08-28 10:51:03,SHIPPED,EAST,False
1113,172,2026-02-15 06:46:52,DELIVERED,CENTRAL,False
1114,294,2025-12-10 22:07:27,DELIVERED,SOUTH,False
1115,974,2025-08-31 10:12:32,PLACED,WEST,False
1116,112,2024-11-07 00:00:00,DELIVERED,NORTH,False
1117,248,2024-10-02 16:33:34,DELIVERED,CENTRAL,False
1118,786,2025-04-18 07:15:03,PLACED,SOUTH,False
1119,350,2025-09-07 05:50:10,CANCELLED,NORTH,False
1120,401,2026-04-02 11:26:56,DELIVERED,EAST,False
1121,674,2024-12-27 00:00:00,DELIVERED,EAST,False
1122,571,2026-04-17 07:51:34,PLACED,CENTRAL,False
1123,,2025-11-18 13:45:07,PLACED,NORTH,True
1124,701,2025-03-29 15:56:18,DELIVERED,NORTH,False
1125,878,2025-06-24 23:50:40,DELIVERED,WEST,False
1126,960,2025-08-12 15:55:05,CANCELLED,SOUTH,False
1127,700,2026-03-07 12:23:18,DELIVERED,SOUTH,False
1128,466,2024-10-05 11:32:54,SHIPPED,WEST,False
1129,264,2024-11-26 10:59:29,SHIPPED,WEST,False
1130,421,2024-10-04 22:02:11,DELIVERED,EAST,False
1131,214,2026-06-18 16:51:46,DELIVERED,WEST,False
1132,475,2025-05-03 17:34:21,DELIVERED,SOUTH,False
1133,730,2025-05-30 03:40:45,DELIVERED,WEST,False
1134,562,2025-05-07 01:47:22,DELIVERED,WEST,False
1135,112,2024-09-02 20:48:34,DELIVERED,WEST,False
1136,53,2025-03-24 21:43:50,CANCELLED,WEST,False
1137,185,2025-10-02 00:00:00,SHIPPED,CENTRAL,False
1138,788,2024-12-20 02:20:36,DELIVERED,WEST,False
1139,252,2026-01-10 06:22:27,CANCELLED,CENTRAL,False
1140,544,2024-10-09 06:50:30,SHIPPED,NORTH,False
1141,943,2025-06-14 00:00:00,CANCELLED,SOUTH,False
1142,762,2025-08-19 22:37:40,CANCELLED,CENTRAL,False
1143,927,2026-06-10 15:45:45,SHIPPED,CENTRAL,False
1144,164,2024-11-01 01:36:13,DELIVERED,SOUTH,False
1145,576,2024-12-20 16:58:53,CANCELLED,NORTH,False
1146,680,2025-09-05 20:03:01,DELIVERED,WEST,False
1147,389,2026-07-09 08:20:57,DELIVERED,WEST,False
1148,599,2027-04-25 06:02:44,DELIVERED,EAST,False
1149,88,2024-09-01 00:00:00,DELIVERED,SOUTH,False
1150,114,2026-02-28 09:20:53,DELIVERED,NORTH,False
1151,364,2027-03-18 06:02:44,DELIVERED,EAST,False
1152,197,2026-07-02 14:11:03,DELIVERED,SOUTH,False
1153,54,2024-12-20 16:07:01,DELIVERED,EAST,False
1154,768,2024-12-19 06:19:02,PLACED,CENTRAL,False
1155,11,2024-08-03 00:00:00,DELIVERED,NORTH,False
1156,712,2026-01-22 22:13:26,DELIVERED,WEST,False
1157,417,2025-05-22 16:57:43,SHIPPED,EAST,False
1158,274,2025-01-17 21:43:06,CANCELLED,CENTRAL,False
1159,918,2024-11-23 09:55:29,PLACED,EAST,False
1160,67,2024-10-29 07:24:22,PLACED,NORTH,False
1161,755,2025-02-02 20:30:07,DELIVERED,WEST,False
1162,647,2024-09-15 11:00:37,DELIVERED,SOUTH,False
1163,941,2026-04-17 01:08:42,PLACED,SOUTH,False
1164,,2025-06-12 00:00:00,DELIVERED,SOUTH,True
1165,726,2025-05-20 08:53:15,DELIVERED,NORTH,False
1166,454,2024-12-21 00:00:00,SHIPPED,CENTRAL,False
1167,590,2026-05-01 03:27:34,SHIPPED,EAST,False
1168,775,2024-11-29 05:41:51,DELIVERED,CENTRAL,False
1169,656,2024-08-26 00:42:34,DELIVERED,EAST,False
1170,289,2026-05-02 00:00:00,DELIVERED,CENTRAL,False
1171,774,2025-05-26 00:00:00,PLACED,NORTH,False
1172,327,2026-06-21 11:47:30,DELIVERED,NORTH,False
1173,583,2025-02-19 15:43:16,DELIVERED,WEST,False
1174,308,2024-12-09 20:22:42,DELIVERED,NORTH,False
1175,708,2026-06-05 20:11:39,DELIVERED,WEST,False
1176,475,2025-07-04 14:08:54,DELIVERED,NORTH,False
1177,895,2025-08-12 22:45:53,DELIVERED,NORTH,False
1178,445,2026-02-10 08:44:13,SHIPPED,NORTH,False
1179,17,2026-06-23 02:46:58,DELIVERED,EAST,False
1180,850,2025-06-01 20:00:45,DELIVERED,WEST,False
1181,446,2026-05-15 09:45:08,RETURNED,NORTH,False
1182,976,2025-09-07 09:02:49,CANCELLED,SOUTH,False
1183,427,2026-03-10 23:14:30,DELIVERED,CENTRAL,False
1184,440,2025-08-31 12:06:11,DELIVERED,SOUTH,False
1185,379,2027-02-22 06:02:44,DELIVERED,EAST,False
1186,705,2024-12-09 19:35:01,RETURNED,EAST,False
1187,569,2025-12-27 16:58:12,RETURNED,CENTRAL,False
1188,995,2025-09-13 08:19:24,DELIVERED,CENTRAL,False
1189,482,2024-10-31 09:53:08,SHIPPED,EAST,False
1190,84,2025-11-14 20:33:29,DELIVERED,NORTH,False
1191,461,2026-03-11 07:47:57,DELIVERED,NORTH,False
1192,486,2026-01-05 04:54:45,DELIVERED,SOUTH,False
1193,803,2026-03-12 14:08:53,DELIVERED,SOUTH,False
1194,981,2026-01-04 07:20:58,DELIVERED,CENTRAL,False
1195,819,2024-07-28 03:14:28,DELIVERED,EAST,False
1196,268,2026-05-03 15:33:09,DELIVERED,EAST,False
1197,477,2026-05-30 21:47:56,SHIPPED,WEST,False
1198,777,2025-07-17 14:34:02,DELIVERED,EAST,False
1199,167,2026-09-12 06:02:44,DELIVERED,EAST,False
1200,146,2026-02-16 07:47:03,DELIVERED,WEST,False
1201,183,2025-11-22 01:48:40,DELIVERED,CENTRAL,False
1202,41,2025-01-25 00:00:00,PLACED,NORTH,False
1203,144,2025-12-27 09:17:51,DELIVERED,EAST,False
1204,347,2026-07-09 15:51:01,PLACED,WEST,False
1205,658,2026-06-06 20:25:28,DELIVERED,SOUTH,False
1206,119,2026-04-04 23:43:13,DELIVERED,NORTH,False
1207,54,2025-10-24 02:38:48,DELIVERED,SOUTH,False
1208,978,2025-10-27 11:42:04,DELIVERED,NORTH,False
1209,523,2025-09-13 06:21:13,DELIVERED,NORTH,False
1210,5360,2024-08-13 10:10:48,SHIPPED,EAST,False
1211,522,2026-01-13 11:54:44,CANCELLED,CENTRAL,False
1212,289,2024-12-01 20:26:13,DELIVERED,EAST,False
1213,343,2025-12-08 12:17:02,DELIVERED,WEST,False
1214,618,2026-02-03 10:39:39,SHIPPED,WEST,False
1215,824,2025-09-29 17:58:33,DELIVERED,EAST,False
1216,853,2024-12-22 15:44:26,DELIVERED,SOUTH,False
1217,581,2024-12-17 23:59:28,PLACED,SOUTH,False
1218,882,2024-12-04 09:50:00,DELIVERED,WEST,False
1219,617,2025-11-26 05:26:30,DELIVERED,SOUTH,False
1220,80,2026-06-15 10:57:30,DELIVERED,EAST,False
1221,,2025-04-14 05:40:59,SHIPPED,EAST,True
1222,221,2025-04-09 12:23:43,DELIVERED,NORTH,False
1223,305,2025-02-23 08:04:15,CANCELLED,SOUTH,False
1224,124,2025-02-27 00:05:45,CANCELLED,WEST,False
1225,,2026-03-08 01:44:37,DELIVERED,CENTRAL,True
1226,280,2024-10-16 21:30:04,SHIPPED,NORTH,False
1227,408,2025-07-17 00:00:00,DELIVERED,NORTH,False
1228,591,2026-07-17 13:21:30,DELIVERED,WEST,False
1229,208,2025-05-16 00:00:00,DELIVERED,WEST,False
1230,,2025-03-31 16:52:09,DELIVERED,WEST,True
1231,811,2026-03-14 17:52:57,DELIVERED,WEST,False
1232,841,2025-05-24 20:18:33,DELIVERED,SOUTH,False
1233,329,2026-06-29 07:27:21,DELIVERED,EAST,False
1234,786,2025-03-20 02:04:35,DELIVERED,EAST,False
1235,985,2026-05-25 10:49:44,DELIVERED,WEST,False
1236,462,2025-06-17 22:24:00,DELIVERED,SOUTH,False
1237,614,2025-04-16 07:54:44,DELIVERED,SOUTH,False
1238,845,2025-08-25 13:08:09,DELIVERED,NORTH,False
1239,533,2024-11-13 00:00:00,SHIPPED,SOUTH,False
1240,701,2025-06-01 04:05:50,DELIVERED,CENTRAL,False
1241,960,2025-02-10 23:29:54,DELIVERED,NORTH,False
1242,232,2025-11-11 14:24:51,SHIPPED,NORTH,False
1243,915,2025-11-26 16:54:00,PLACED,EAST,False
1244,248,2025-10-23 23:23:21,RETURNED,SOUTH,False
1245,,2025-12-12 15:16:35,DELIVERED,NORTH,True
1246,260,2026-06-02 21:21:54,PLACED,CENTRAL,False
1247,308,2026-05-10 12:01:38,CANCELLED,CENTRAL,False
1248,,2024-09-28 06:05:30,PLACED,WEST,True
1249,882,2024-09-19 18:38:25,DELIVERED,EAST,False
1250,972,2026-03-21 08:31:08,DELIVERED,NORTH,False
1251,487,2024-09-21 06:00:53,DELIVERED,NORTH,False
1252,466,2024-07-29 18:30:25,DELIVERED,CENTRAL,False
1253,796,2026-05-29 22:36:39,DELIVERED,CENTRAL,False
1254,884,2024-10-01 00:00:00,SHIPPED,EAST,False
1255,714,2026-01-16 14:10:41,DELIVERED,NORTH,False
1256,715,2025-10-16 11:08:17,PLACED,CENTRAL,False
1257,340,2025-08-19 16:32:09,DELIVERED,SOUTH,False
1258,6,2025-10-23 13:11:03,DELIVERED,EAST,False
1259,188,2025-07-20 11:13:05,DELIVERED,NORTH,False
1260,104,2026-02-26 10:39:46,PLACED,WEST,False
1261,376,2025-11-17 12:29:56,DELIVERED,CENTRAL,False
1262,109,2026-03-31 00:00:00,PLACED,NORTH,False
1263,270,2024-12-19 12:56:54,DELIVERED,SOUTH,False
1264,,2026-02-05 06:25:02,DELIVERED,CENTRAL,True
1265,383,2025-08-24 16:42:00,DELIVERED,NORTH,False
1266,,2024-10-09 09:54:14,DELIVERED,EAST,True
1267,62,2026-04-04 00:00:00,DELIVERED,EAST,False
1268,902,2026-06-12 03:08:17,DELIVERED,WEST,False
1269,490,2025-03-30 21:18:58,DELIVERED,NORTH,False
1270,150,2026-02-17 14:11:27,DELIVERED,NORTH,False
1271,580,2025-06-21 16:13:26,CANCELLED,EAST,False
1272,417,2026-05-12 01:01:58,PLACED,EAST,False
1273,401,2025-10-31 19:53:28,DELIVERED,CENTRAL,False
1274,911,2026-02-10 22:22:21,DELIVERED,WEST,False
1275,792,2025-05-02 21:39:04,DELIVERED,SOUTH,False
1276,792,2026-06-04 03:26:11,DELIVERED,EAST,False
1277,311,2026-02-09 03:36:40,DELIVERED,WEST,False
1278,396,2025-07-23 12:50:17,DELIVERED,CENTRAL,False
1279,677,2025-01-29 06:07:14,RETURNED,CENTRAL,False
1280,530,2025-11-10 00:00:00,DELIVERED,CENTRAL,False
1281,526,2025-02-27 07:39:24,SHIPPED,EAST,False
1282,197,2026-05-08 03:45:23,DELIVERED,SOUTH,False
1283,787,2026-05-13 00:35:52,SHIPPED,EAST,False
1284,730,2025-11-21 14:30:43,SHIPPED,EAST,False
1285,654,2024-07-20 19:24:49,DELIVERED,WEST,False
1286,384,2026-05-12 19:42:44,DELIVERED,SOUTH,False
1287,261,2024-08-10 15:21:40,RETURNED,NORTH,False
1288,69,2024-08-05 22:40:19,RETURNED,CENTRAL,False
1289,841,2026-02-15 05:22:10,DELIVERED,WEST,False
1290,610,2026-03-23 22:29:42,SHIPPED,NORTH,False
1291,43,2025-07-31 20:44:24,DELIVERED,WEST,False
1292,,2026-01-10 05:41:04,RETURNED,EAST,True
1293,292,2025-03-06 16:16:26,DELIVERED,CENTRAL,False
1294,363,2024-11-19 06:05:06,DELIVERED,WEST,False
1295,209,2025-09-08 00:00:00,DELIVERED,EAST,False
1296,829,2025-05-27 21:25:27,DELIVERED,SOUTH,False
1297,914,2025-08-27 17:29:06,DELIVERED,CENTRAL,False
1298,882,2025-04-29 15:42:11,SHIPPED,WEST,False
1299,454,2025-10-10 22:38:19,PLACED,EAST,False
1300,211,2025-05-01 01:59:00,DELIVERED,WEST,False
1301,520,2024-08-24 10:49:07,DELIVERED,CENTRAL,False
1302,858,2026-05-29 12:51:24,DELIVERED,WEST,False
1303,281,2025-05-27 05:20:37,DELIVERED,NORTH,False
1304,703,2026-06-03 23:29:24,DELIVERED,WEST,False
1305,586,2025-04-28 23:02:09,CANCELLED,NORTH,False
1306,448,2025-12-31 15:26:52,DELIVERED,SOUTH,False
1307,225,2025-05-08 05:48:52,DELIVERED,WEST,False
1308,,2025-03-07 03:44:21,DELIVERED,CENTRAL,True
1309,52,2024-11-10 12:17:01,SHIPPED,WEST,False
1310,286,2025-01-02 11:46:19,PLACED,NORTH,False
1311,636,2025-12-18 10:20:26,CANCELLED,SOUTH,False
1312,296,2024-10-18 01:17:14,DELIVERED,SOUTH,False
1313,618,2024-10-12 00:00:00,SHIPPED,NORTH,False
1314,798,2025-09-12 05:03:03,CANCELLED,SOUTH,False
1315,,2025-04-30 03:05:41,PLACED,CENTRAL,True
1316,917,2026-01-25 12:33:24,SHIPPED,CENTRAL,False
1317,855,2026-05-18 09:03:45,DELIVERED,SOUTH,False
1318,166,2026-03-21 10:19:52,PLACED,WEST,False
1319,542,2024-11-10 22:58:09,DELIVERED,CENTRAL,False
1320,478,2025-03-10 06:46:07,DELIVERED,WEST,False
1321,770,2024-09-23 21:25:02,SHIPPED,NORTH,False
1322,212,2024-08-05 12:02:15,CANCELLED,WEST,False
1323,385,2024-07-26 00:00:00,DELIVERED,SOUTH,False
1324,461,2026-01-31 06:21:39,DELIVERED,SOUTH,False
1325,,2024-11-06 13:42:01,DELIVERED,WEST,True
1326,381,2025-10-12 06:45:06,CANCELLED,NORTH,False
1327,303,2025-08-18 21:55:50,DELIVERED,NORTH,False
1328,613,2026-06-28 02:10:24,RETURNED,WEST,False
1329,70,2025-09-08 10:56:26,RETURNED,SOUTH,False
1330,763,2024-08-05 05:53:43,DELIVERED,NORTH,False
1331,460,2026-01-05 01:37:36,DELIVERED,NORTH,False
1332,821,2026-07-06 03:16:16,DELIVERED,NORTH,False
1333,683,2025-10-24 05:37:44,RETURNED,WEST,False
1334,339,2026-02-05 18:51:20,SHIPPED,SOUTH,False
1335,96,2024-12-01 01:07:16,PLACED,SOUTH,False
1336,200,2025-11-06 10:14:26,DELIVERED,CENTRAL,False
1337,262,2024-12-26 18:13:54,PLACED,WEST,False
1338,806,2024-12-06 08:38:27,DELIVERED,NORTH,False
1339,686,2026-03-23 17:00:38,DELIVERED,EAST,False
1340,591,2025-12-30 07:53:23,DELIVERED,CENTRAL,False
1341,160,2026-02-27 08:10:10,DELIVERED,SOUTH,False
1342,232,2025-04-19 23:18:54,DELIVERED,WEST,False
1343,53,2025-01-24 01:07:51,SHIPPED,SOUTH,False
1344,865,2024-08-24 13:45:42,CANCELLED,CENTRAL,False
1345,518,2024-09-16 08:59:58,SHIPPED,SOUTH,False
1346,639,2024-10-30 19:01:26,DELIVERED,WEST,False
1347,416,2024-08-03 16:13:09,CANCELLED,NORTH,False
1348,316,2026-07-07 03:31:42,DELIVERED,WEST,False
1349,441,2026-04-12 01:17:05,SHIPPED,EAST,False
1350,608,2024-10-06 19:19:25,PLACED,CENTRAL,False
1351,439,2026-05-26 01:44:01,DELIVERED,NORTH,False
1352,3,2024-10-15 00:00:00,DELIVERED,EAST,False
1353,683,2024-10-29 00:00:00,PLACED,CENTRAL,False
1354,85,2025-01-25 03:41:25,SHIPPED,WEST,False
1355,844,2024-11-26 17:12:13,DELIVERED,CENTRAL,False
1356,292,2024-09-12 07:08:22,DELIVERED,CENTRAL,False
1357,99,2026-03-26 18:03:40,DELIVERED,SOUTH,False
1358,712,2026-05-15 11:52:45,DELIVERED,WEST,False
1359,429,2024-12-16 16:35:55,DELIVERED,SOUTH,False
1360,473,2024-09-29 07:27:13,SHIPPED,NORTH,False
1361,460,2026-02-18 19:49:24,DELIVERED,SOUTH,False
1362,736,2025-05-16 00:06:23,DELIVERED,CENTRAL,False
1363,310,2025-07-08 03:54:47,SHIPPED,SOUTH,False
1364,354,2025-10-17 00:00:00,SHIPPED,WEST,False
1365,475,2024-12-18 09:20:00,SHIPPED,EAST,False
1366,764,2025-05-20 12:08:08,DELIVERED,SOUTH,False
1367,8,2026-04-28 16:33:21,DELIVERED,EAST,False
1368,,2025-10-23 13:39:05,DELIVERED,SOUTH,True
1369,739,2027-02-17 06:02:44,DELIVERED,EAST,False
1370,,2024-11-12 10:55:02,DELIVERED,EAST,True
1371,697,2025-02-21 00:09:16,DELIVERED,CENTRAL,False
1372,628,2026-05-08 20:40:34,PLACED,CENTRAL,False
1373,561,2025-11-11 15:28:48,PLACED,CENTRAL,False
1374,643,2025-10-21 00:00:00,DELIVERED,CENTRAL,False
1375,586,2026-04-03 04:37:31,DELIVERED,NORTH,False
1376,837,2024-10-11 09:20:41,DELIVERED,NORTH,False
1377,228,2025-03-25 04:30:49,RETURNED,EAST,False
1378,549,2025-03-28 02:10:16,RETURNED,EAST,False
1379,788,2026-07-14 00:00:00,DELIVERED,EAST,False
1380,799,2025-09-29 01:18:45,DELIVERED,CENTRAL,False
1381,672,2024-07-21 10:26:17,CANCELLED,NORTH,False
1382,102,2025-08-02 21:34:14,DELIVERED,WEST,False
1383,166,2025-01-19 16:18:55,CANCELLED,EAST,False
1384,556,2024-10-14 14:14:46,SHIPPED,NORTH,False
1385,977,2025-10-03 12:34:07,RETURNED,NORTH,False
1386,784,2025-08-13 06:37:00,DELIVERED,NORTH,False
1387,493,2025-07-31 03:45:49,DELIVERED,WEST,False
1388,826,2026-01-24 15:19:41,DELIVERED,NORTH,False
1389,65,2024-12-22 18:42:28,SHIPPED,EAST,False
1390,31,2025-04-10 07:36:47,DELIVERED,WEST,False
1391,218,2026-05-05 03:51:54,DELIVERED,SOUTH,False
1392,855,2024-08-08 07:39:49,DELIVERED,EAST,False
1393,204,2024-10-26 00:00:00,PLACED,EAST,False
1394,665,2027-01-25 06:02:44,SHIPPED,NORTH,False
1395,609,2025-12-04 23:21:17,DELIVERED,CENTRAL,False
1396,744,2024-10-18 05:40:10,DELIVERED,SOUTH,False
1397,320,2025-02-02 16:18:53,CANCELLED,SOUTH,False
1398,713,2024-12-10 07:27:44,DELIVERED,NORTH,False
1399,999,2024-09-22 00:00:00,PLACED,EAST,False
1400,336,2025-12-17 00:18:24,DELIVERED,NORTH,False
1401,372,2025-11-05 23:45:12,SHIPPED,CENTRAL,False
1402,218,2025-06-23 00:00:00,DELIVERED,CENTRAL,False
1403,935,2026-02-28 17:43:51,DELIVERED,EAST,False
1404,929,2025-06-01 07:21:18,PLACED,WEST,False
1405,96,2026-06-09 01:24:13,CANCELLED,CENTRAL,False
1406,5,2026-05-22 12:41:22,DELIVERED,EAST,False
1407,163,2025-01-16 11:02:18,SHIPPED,CENTRAL,False
1408,718,2026-12-06 06:02:44,SHIPPED,CENTRAL,False
1409,245,2026-03-27 00:00:00,DELIVERED,SOUTH,False
1410,505,2025-12-23 00:00:00,SHIPPED,CENTRAL,False
1411,300,2026-06-20 09:35:29,DELIVERED,SOUTH,False
1412,632,2024-09-30 22:25:27,DELIVERED,NORTH,False
1413,416,2026-02-17 03:42:26,DELIVERED,CENTRAL,False
1414,123,2025-09-19 23:40:35,DELIVERED,NORTH,False
1415,749,2024-11-15 18:40:35,SHIPPED,NORTH,False
1416,668,2024-12-15 03:04:11,DELIVERED,WEST,False
1417,148,2025-12-27 05:20:27,RETURNED,WEST,False
1418,676,2025-05-30 09:56:34,SHIPPED,WEST,False
1419,362,2025-06-08 16:20:55,DELIVERED,EAST,False
1420,,2025-09-26 00:00:00,DELIVERED,NORTH,True
1421,767,2025-02-01 05:22:56,SHIPPED,EAST,False
1422,182,2025-03-07 00:00:00,DELIVERED,EAST,False
1423,311,2024-10-04 08:12:00,DELIVERED,WEST,False
1424,277,2025-04-23 13:54:05,DELIVERED,WEST,False
1425,394,2024-12-10 15:56:03,SHIPPED,EAST,False
1426,535,2025-04-01 13:40:14,DELIVERED,WEST,False
1427,21,2026-05-04 15:59:02,DELIVERED,SOUTH,False
1428,776,2026-03-08 06:49:50,CANCELLED,SOUTH,False
1429,643,2025-06-11 01:14:59,DELIVERED,CENTRAL,False
1430,430,2026-04-28 00:00:00,DELIVERED,WEST,False
1431,258,2026-06-17 15:25:47,DELIVERED,CENTRAL,False
1432,579,2025-01-18 15:06:58,DELIVERED,NORTH,False
1433,879,2025-05-13 03:05:14,DELIVERED,CENTRAL,False
1434,17,2025-10-01 21:29:47,DELIVERED,SOUTH,False
1435,479,2026-04-19 14:05:17,RETURNED,WEST,False
1436,736,2026-06-12 00:05:52,DELIVERED,CENTRAL,False
1437,419,2025-08-09 06:57:54,DELIVERED,EAST,False
1438,946,2025-05-04 17:26:48,DELIVERED,SOUTH,False
1439,46,2024-10-09 12:30:48,DELIVERED,WEST,False
1440,837,2026-02-28 18:14:04,DELIVERED,SOUTH,False
1441,948,2025-05-27 00:00:00,DELIVERED,CENTRAL,False
1442,713,2024-11-30 13:53:46,DELIVERED,SOUTH,False
1443,177,2025-01-12 23:19:31,DELIVERED,SOUTH,False
1444,136,2024-12-21 00:00:00,PLACED,SOUTH,False
1445,376,2025-04-15 06:17:43,SHIPPED,NORTH,False
1446,854,2027-02-24 06:02:44,SHIPPED,WEST,False
1447,112,2025-03-04 11:21:45,DELIVERED,SOUTH,False
1448,273,2024-07-24 19:24:24,CANCELLED,CENTRAL,False
1449,921,2025-12-02 13:20:16,DELIVERED,CENTRAL,False
1450,546,2025-12-23 09:09:54,DELIVERED,WEST,False
1451,286,2024-12-20 22:16:52,DELIVERED,SOUTH,False
1452,416,2025-09-05 07:07:26,DELIVERED,SOUTH,False
1453,923,2025-03-09 15:58:58,DELIVERED,WEST,False
1454,932,2025-01-03 17:12:41,SHIPPED,SOUTH,False
1455,819,2024-09-04 03:43:41,DELIVERED,SOUTH,False
1456,552,2025-02-09 22:42:52,DELIVERED,SOUTH,False
1457,848,2024-12-19 18:16:43,DELIVERED,SOUTH,False
1458,716,2024-12-23 14:59:23,DELIVERED,CENTRAL,False
1459,83,2025-08-31 12:59:03,DELIVERED,NORTH,False
1460,34,2025-12-22 23:45:02,DELIVERED,NORTH,False
1461,86,2026-06-09 00:05:44,SHIPPED,SOUTH,False
1462,493,2026-02-27 13:56:21,DELIVERED,CENTRAL,False
1463,27,2025-11-20 04:13:23,DELIVERED,CENTRAL,False
1464,662,2025-09-10 00:42:48,SHIPPED,CENTRAL,False
1465,553,2025-11-01 20:37:22,SHIPPED,EAST,False
