item_id,order_id,product_id,quantity,unit_price,discount_percent
2299,1513,325,3,26682.15,11.84
2300,254,6,5,49090.89,6.25
2301,368,312,2,43102.79,11.64
2302,365,390,4,11073.87,1.98
2303,1478,295,2,46173.29,5.09
2304,686,276,3,45292.46,24.37
2305,1308,33,3,44921.62,22.61
2306,1142,188,3,22130.72,17.81
2307,666,275,5,13291.39,13.33
2308,2009,322,3,5136.34,109.21
2309,920,135,5,12622.03,25.64
2310,1235,170,5,52853.4,11.54
2311,1860,497,5,14133.75,24.74
2312,2840,481,2,24010.62,1.44
2313,1020,147,3,55314.28,2.53
2314,1721,290,1,56671.9,21.3
2315,3011,457,3,7512.1,19.03
2316,2235,53,1,50144.54,0.81
2317,859,115,3,9677.42,32.53
2318,628,119,3,44009.45,37.42
2319,1690,173,2,45273.24,8.12
2320,1093,415,5,2402.02,17.62
2321,3399,275,1,21001.15,4.02
2322,802,21,4,14652.48,10.75
2323,2938,228,5,5938.08,35.06
2324,1864,233,2,67696.47,11.73
2325,3848,111,4,23181.79,109.93
2326,1165,261,5,42551.33,30.39
2327,321,201,-3,39929.81,17.47
2328,2486,459,5,43992.29,39.93
2329,1190,307,4,48761.02,9.38
2330,36,267,3,53272.79,19.78
2331,3712,67,4,35402.89,6.63
2332,3338,273,4,25923.02,17.31
2333,2210,365,3,47036.42,6.46
2334,1660,315,1,65451.12,33.69
2335,3007,34,3,46461.52,13.6
2336,3819,22,1,39072.14,18.44
2337,2579,170,5,60755.33,24.39
2338,1227,380,2,7234.25,11.06
2339,1416,388,5,43776.41,25.71
2340,2098,374,1,51019.8,22.97
2341,2535,184,3,55160.92,29.81
2342,2288,83,1,67923.78,19.17
2343,2819,211,2,21329.07,35.56
2344,556,175,3,14949.95,29.59
2345,3802,233,1,19929.8,1.05
2346,2577,413,3,59567.56,27.97
2347,2163,91,2,1488.38,39.82
2348,401,200,5,8736.64,31.33
2349,1064,240,5,41146.28,138.33
2350,63,319,2,5557.02,33.24
2351,1922,459,2,14385.53,5.41
2352,2044,391,1,33580.05,35.92
2353,1416,351,2,8173.13,3.46
2354,944,295,-1,63904.07,7.45
2355,1703,473,3,7162.78,36.96
2356,375,155,5,11178.15,21.58
2357,1689,427,2,43100.35,8.49
2358,846,328,3,24081.82,3.04
2359,3518,465,4,49453.35,16.04
2360,1347,72,3,61712.48,30.19
2361,2814,229,3,53393.04,7.48
2362,2328,282,3,16907.22,38.94
2363,2627,151,2,605.13,0.0
2364,1775,166,2,19770.15,31.46
2365,638,8,0,7627.54,37.86
2366,807,444,1,1303.64,22.84
2367,1419,86,5,32592.47,37.14
2368,626,482,2,20050.34,37.86
2369,1588,338,5,21508.57,24.45
2370,1964,354,2,16387.65,139.61
2371,904,70,5,56853.08,37.76
2372,3400,291,2,27028.8,34.44
2373,1215,236,3,24924.86,14.07
2374,3895,168,4,68231.66,21.79
2375,616,290,4,22039.97,6.31
2376,1655,480,1,25897.4,15.21
2377,696,24,2,63790.39,37.97
2378,2068,395,1,15696.74,2.19
2379,3015,41,4,13003.06,38.41
2380,563,321,1,57090.4,36.16
2381,1486,321,3,10910.89,27.77
2382,3902,284,2,10634.27,8.19
2383,919,321,5,53553.0,27.95
2384,2540,81,4,30814.46,32.95
2385,1917,151,4,12886.69,128.02
2386,2430,193,4,23815.72,27.45
2387,1110,347,4,68156.0,21.11
2388,2282,26,5,12246.38,20.23
2389,2418,332,1,15408.8,20.71
2390,491,492,1,44363.21,30.19
2391,2421,488,-2,19677.58,0.05
2392,3931,431,3,41403.18,6.83
2393,2337,391,1,64831.89,39.06
2394,3262,415,1,12644.2,39.16
2395,3404,334,5,30034.87,4.59
2396,544,365,1,46581.46,36.01
2397,314,308,4,18852.46,16.58
2398,2944,411,3,30299.96,8.41
2399,1290,366,1,30445.85,11.31
2400,3370,406,4,63134.65,27.39
2401,3179,440,2,64671.78,37.6
2402,2762,424,1,66130.31,21.03
2403,385,325,1,55012.3,14.83
2404,3980,276,2,8091.08,31.38
2405,576,203,3,3577.17,15.96
2406,1856,141,5,60976.9,35.84
2407,2100,489,4,37295.19,34.15
2408,1259,391,4,51981.63,3.55
2409,1047,483,1,6741.43,7.39
2410,466,426,3,51799.99,25.16
2411,3023,302,3,20872.54,22.68
2412,3263,47,4,41413.51,102.04
2413,1720,317,5,25577.53,0.29
2414,2731,245,1,440.22,15.56
2415,2879,160,4,55763.15,29.35
2416,2206,65,2,37235.52,37.25
2417,3148,116,1,54684.77,22.96
2418,1043,388,1,32365.29,34.03
2419,340,363,5,68043.13,38.6
2420,305,359,3,11156.29,38.09
2421,794,422,-5,36962.97,27.95
2422,1540,295,4,15200.0,31.75
2423,1417,157,3,33777.41,26.21
2424,3191,214,3,22336.44,35.85
2425,3938,49,3,23561.7,15.8
2426,3167,10,1,7453.97,5.61
2427,2822,217,3,34413.73,7.67
2428,2416,216,4,5610.96,13.56
2429,116,331,2,18182.03,24.3
2430,194,265,4,51868.94,30.4
2431,784,341,3,58888.21,6.44
2432,2213,124,2,15447.09,27.6
2433,2388,478,-2,56954.66,0.29
2434,1722,9,3,7556.6,26.25
2435,1246,281,3,34267.75,5.92
2436,2755,237,5,51521.31,2.25
2437,9201,467,2,7932.66,31.11
2438,3134,69,5,28688.56,30.17
2439,3725,244,1,61999.74,38.14
2440,1866,362,4,21045.75,28.63
2441,2758,315,4,32430.4,10.88
2442,2212,427,1,11595.34,27.61
2443,1822,173,4,65251.56,21.33
2444,168,488,2,55928.38,21.37
2445,3056,303,5,50136.58,15.42
2446,3539,32,2,30760.92,23.08
2447,1141,320,1,57116.6,4.05
2448,3235,392,3,65027.65,29.89
2449,3833,373,1,13841.96,18.99
2450,1466,25,2,35183.32,19.26
2451,2337,412,3,63216.89,15.87
2452,3950,165,1,20819.69,1.68
2453,2463,401,4,63197.74,28.72
2454,2320,475,5,68012.94,28.85
2455,2671,215,5,4910.25,35.64
2456,79,207,3,51076.54,8.62
2457,668,18,4,10102.96,39.82
2458,106,392,5,18088.35,0.93
2459,1124,484,4,63542.63,15.29
2460,2979,96,2,1668.7,32.08
2461,466,12,5,22531.51,22.45
2462,1883,483,2,46603.11,28.1
2463,9427,426,2,54359.0,20.78
2464,932,479,4,26406.07,19.03
2465,3545,145,2,11061.22,38.7
2466,2661,184,5,33416.44,1.41
2467,2596,191,4,27704.24,27.07
2468,1226,276,5,47747.44,22.71
2469,3472,267,5,34413.82,13.83
2470,3625,322,1,4896.98,21.21
2471,1166,101,4,40955.72,17.8
2472,2700,489,1,57458.54,17.55
2473,2037,259,5,55651.0,35.0
2474,2744,16,3,46577.83,0.37
2475,3447,108,5,18441.38,5.77
2476,1667,44,5,9414.85,30.88
2477,1201,248,2,43703.33,24.63
2478,2178,130,4,30653.54,31.51
2479,1679,315,1,29122.57,29.52
2480,152,378,3,9490.59,7.36
2481,1581,368,3,34119.32,37.41
2482,1853,482,2,57163.55,21.72
2483,652,31,4,10147.33,26.1
2484,3059,499,5,48051.07,39.02
2485,3341,77,3,39294.03,11.6
2486,938,406,1,57658.15,28.25
2487,988,301,5,35980.61,24.95
2488,41,401,4,31802.92,19.89
2489,1293,28,3,43815.27,36.03
2490,1063,315,4,50880.04,13.91
2491,2466,499,4,3967.79,11.88
2492,1707,473,4,39699.08,13.26
2493,2267,43,3,10090.29,36.32
2494,2171,300,2,17309.83,37.87
2495,2323,491,5,52669.77,5.73
2496,1398,143,2,2388.6,3.13
2497,1191,441,4,63437.09,138.55
2498,2041,372,1,30249.17,8.23
2499,1949,132,4,61663.77,6.43
2500,1269,112,2,68908.97,32.22
2501,2232,247,3,16643.0,28.61
2502,3060,391,3,23988.23,16.91
2503,3932,341,5,61566.43,3.73
2504,612,87,3,48299.1,20.79
2505,86,11,1,46459.19,31.02
2506,1846,334,4,57228.85,26.99
2507,764,487,3,32902.42,13.74
2508,2680,356,4,69648.98,4.41
2509,3279,412,4,20802.83,5.22
2510,2464,147,4,26077.06,11.19
2511,876,177,1,35314.23,34.28
2512,1951,96,2,34437.67,18.94
2513,291,400,4,30804.63,0.27
2514,666,213,5,65373.94,19.54
2515,3649,161,3,40579.92,15.15
2516,9376,382,1,46396.99,25.22
2517,2914,456,4,5549.91,31.53
2518,495,447,5,9929.31,38.42
2519,524,295,3,50337.47,1.7
2520,1571,435,1,31371.87,11.66
2521,3424,423,1,24768.33,7.25
2522,2316,201,1,29397.2,7.66
2523,239,399,5,2855.31,14.6
2524,1905,79,2,48257.06,33.17
2525,3686,402,1,58495.43,7.97
2526,250,484,3,30008.44,36.6
2527,3333,204,3,54161.48,21.47
2528,3819,259,3,21455.15,4.8
2529,9463,135,1,13516.84,30.4
2530,2092,491,-1,12753.95,20.31
2531,1332,85,5,45007.56,17.1
2532,579,61,2,33029.43,1.78
2533,1659,334,5,3674.85,17.48
2534,78,330,5,51261.42,21.19
2535,2047,341,2,40516.16,8.24
2536,1169,116,4,6170.74,15.56
2537,1311,256,3,54096.82,124.56
2538,1888,70,2,65649.68,8.93
2539,2012,9,5,7512.37,21.44
2540,812,437,1,7773.85,39.52
2541,3855,233,5,3358.51,29.59
2542,1925,25,4,29643.14,19.49
2543,789,243,3,40495.61,22.6
2544,324,161,5,29375.28,25.89
2545,3173,154,5,8240.64,0.01
2546,1777,52,-4,6083.31,15.37
2547,3019,258,2,30239.45,124.56
2548,899,194,-2,13996.22,8.93
2549,3924,352,2,28389.58,39.54
2550,2701,409,4,41463.57,36.06
2551,1565,390,2,40200.99,33.09
2552,628,180,3,37498.92,0.43
2553,2720,131,5,52152.65,25.06
2554,2528,469,1,38311.27,9.3
2555,3774,480,5,31775.64,17.63
2556,3854,352,4,43897.73,1.88
2557,770,461,5,68197.99,15.44
2558,1852,252,-1,61039.85,6.98
2559,1789,315,3,4784.73,10.47
2560,1115,47,-1,16052.15,30.07
2561,242,41,2,6691.64,145.87
2562,3363,451,5,5599.22,25.45
2563,615,216,4,66547.5,9.99
2564,1321,294,5,62280.74,36.8
2565,1530,318,5,53248.86,36.48
2566,1268,237,1,51987.84,23.62
2567,2817,115,2,15711.21,0.6
2568,2139,399,4,40708.42,18.8
2569,2226,374,2,59230.37,24.68
2570,3457,346,2,58727.68,34.77
2571,3326,376,4,29781.68,31.65
2572,3441,223,4,33845.58,36.34
2573,2834,211,-5,36784.79,12.72
2574,788,143,2,32813.69,36.04
2575,1158,27,2,31355.96,16.17
2576,2641,80,3,5832.81,29.76
2577,1884,409,2,30801.14,0.12
2578,2296,347,5,65978.71,6.58
2579,2411,388,3,15376.75,32.68
2580,2098,372,2,4930.21,17.55
2581,2847,380,1,19850.23,26.49
2582,3166,2,5,44725.84,12.41
2583,3980,395,5,11211.13,4.47
2584,2498,426,3,55160.95,10.24
2585,2967,356,5,54100.56,5.65
2586,3949,30,-3,5973.42,6.56
2587,2922,347,1,60624.29,16.95
2588,314,294,0,56177.06,31.44
2589,651,479,1,46832.98,20.63
2590,92,161,1,2591.04,23.3
2591,3764,481,1,68361.01,18.95
2592,3683,44,1,56488.85,13.82
2593,751,387,2,21223.35,23.48
2594,2539,263,4,28933.02,7.86
2595,1261,92,-3,62966.41,11.78
2596,1299,133,1,32353.0,16.53
2597,3306,249,4,35583.13,25.01
2598,406,439,2,19391.15,13.69
2599,3836,293,5,1359.13,8.64
2600,1088,455,3,26596.42,20.83
2601,855,463,5,14431.16,16.16
2602,3759,220,1,53649.73,23.31
2603,3704,313,2,39329.93,18.88
2604,2359,109,1,16853.6,3.8
2605,2770,299,2,69772.46,32.03
2606,550,442,4,63793.13,4.79
2607,692,109,5,331.6,30.77
2608,109,336,2,43638.35,8.47
2609,1099,367,4,40180.18,18.01
2610,33,122,1,16103.59,37.95
2611,2881,127,1,24752.89,8.25
2612,687,358,5,58054.1,28.73
2613,91,47,1,52959.61,31.73
2614,1758,149,5,20087.55,3.1
2615,2243,437,1,45033.53,126.64
2616,2638,72,4,67066.45,28.67
2617,1034,263,4,52266.37,22.25
2618,650,482,1,56962.85,37.35
2619,1148,218,-5,21956.19,11.32
2620,1119,354,1,22623.5,26.71
2621,3096,340,2,37701.63,10.72
2622,951,386,3,38576.56,14.76
2623,2857,402,4,8593.94,19.76
2624,1320,54,1,49458.33,13.85
2625,3846,133,1,42942.29,17.94
2626,1169,60,4,24492.33,23.38
2627,3792,441,-2,68700.63,21.98
2628,3504,460,-2,12894.12,125.58
2629,148,304,2,19270.99,0.16
2630,591,81,3,34369.26,3.28
2631,3189,8,5,55699.61,6.7
2632,3743,238,4,40116.49,5.45
2633,3235,379,5,46772.01,31.55
2634,3803,283,4,460.17,33.63
2635,2658,403,-1,24399.07,21.37
2636,3671,288,3,55764.51,20.25
2637,1513,44,2,54683.84,13.06
2638,575,299,5,43679.89,1.82
2639,1871,192,3,69469.63,4.11
2640,3679,65,4,48827.98,28.83
2641,2514,143,1,36551.5,24.09
2642,835,277,2,64488.46,37.25
2643,1747,415,1,57613.15,39.79
2644,3367,412,3,34020.48,23.8
2645,3227,46,4,42073.42,2.06
2646,342,179,1,43741.41,16.06
2647,469,45,4,26193.78,38.31
2648,2184,338,5,45486.92,9.9
2649,2731,462,4,69883.32,13.71
2650,461,364,5,62627.98,13.52
2651,2556,202,4,45845.17,4.7
2652,1733,12,1,69386.47,31.56
2653,9048,285,5,11649.18,121.08
2654,1122,422,2,51422.73,10.62
2655,329,335,5,46524.98,25.67
2656,3518,286,4,63224.33,34.9
2657,168,105,2,2149.06,10.26
2658,1162,214,1,41121.04,2.78
2659,1642,459,1,13468.06,7.53
2660,1629,359,2,16750.13,0.69
2661,198,221,1,19574.53,22.68
2662,2114,190,4,6991.87,4.18
2663,3296,111,3,50743.98,1.02
2664,1185,269,3,25597.76,7.83
2665,3450,131,4,64318.69,35.38
2666,3914,4,2,32906.95,21.93
2667,3779,91,5,4265.97,28.2
2668,2451,217,-2,9131.28,21.01
2669,3952,367,3,58455.57,4.56
2670,2664,16,4,31571.64,14.5
2671,2060,498,3,1507.43,17.39
2672,1041,255,2,6608.56,17.75
2673,1387,409,3,24797.03,17.62
2674,2438,425,3,46198.91,0.71
2675,1084,439,5,40066.82,37.23
2676,697,423,3,43109.15,13.97
2677,3346,235,2,63062.4,31.75
2678,1599,8,4,67720.34,10.27
2679,986,178,3,54884.19,0.36
2680,270,120,2,30573.92,31.83
2681,1341,75,5,32247.53,34.98
2682,3130,93,4,63270.76,24.29
2683,6,460,4,14400.47,13.43
2684,3248,232,1,64441.58,10.4
2685,9344,322,5,63511.19,30.99
2686,212,376,2,21724.5,34.77
2687,3199,58,5,53248.17,31.85
2688,1394,379,5,38955.01,7.11
2689,1888,122,1,26602.01,37.35
2690,2305,187,3,66594.07,37.38
2691,1913,68,4,11394.66,8.37
2692,1778,80,5,60873.55,18.65
2693,343,460,3,9499.02,32.5
2694,3299,100,1,20432.07,7.62
2695,3502,358,4,49683.09,36.06
2696,2579,193,4,10665.41,37.12
2697,826,500,1,25770.25,5.45
2698,3980,442,3,56741.42,17.77
2699,2954,92,2,9165.18,5.22
2700,3965,374,1,13604.13,9.12
2701,3275,381,3,11315.58,24.9
2702,269,5,3,58714.72,6.47
2703,3987,132,5,8928.96,32.47
2704,2599,442,1,69919.67,36.81
2705,308,201,1,2655.34,38.23
2706,3362,416,1,28125.22,15.48
2707,1419,93,2,9611.64,8.42
2708,3165,86,5,23936.37,7.31
2709,879,210,3,41960.06,37.15
2710,2971,181,3,67387.51,12.58
2711,3912,336,5,54018.77,30.5
2712,1403,34,3,66447.01,27.22
2713,1664,286,5,11195.69,21.77
2714,670,404,3,56332.61,31.93
2715,3263,447,3,51505.38,15.8
2716,1234,318,1,52044.22,25.17
2717,382,44,4,18996.82,8.78
2718,3701,68,4,14927.59,15.86
2719,2463,172,3,50748.88,25.5
2720,3188,240,2,30981.79,0.42
2721,3526,437,1,42865.75,18.43
2722,2969,485,4,66350.54,28.58
2723,2307,282,5,65293.96,25.62
2724,2118,371,5,22534.12,28.85
2725,1813,261,5,8459.82,102.8
2726,385,325,3,28577.58,20.09
2727,293,118,4,57288.81,35.02
2728,3393,43,3,49705.86,34.74
2729,3519,198,5,52509.01,1.4
2730,1000,73,3,9914.56,0.13
2731,3718,66,5,68037.29,22.39
2732,3931,13,5,69804.33,20.82
2733,2873,450,2,4976.01,28.7
2734,2048,446,5,37205.27,36.64
2735,2854,477,5,1434.55,17.93
2736,30,210,4,13092.32,34.09
2737,2727,171,3,64175.92,5.64
2738,213,200,3,30152.99,7.94
2739,912,108,4,44143.96,17.39
2740,1098,488,2,66881.54,10.41
2741,2859,52,1,27855.95,12.81
2742,3970,474,5,41766.14,119.99
2743,3271,82,3,10543.4,29.09
2744,2296,424,5,37315.48,23.2
2745,3965,205,4,44325.17,21.14
2746,1395,161,2,12351.52,12.47
2747,866,425,4,55148.23,37.86
2748,3973,72,-4,62742.36,19.86
2749,185,454,3,66123.38,11.75
2750,2336,43,2,3443.41,29.37
2751,1076,443,5,18676.84,23.9
2752,3613,394,5,21614.8,25.32
2753,3965,250,1,57064.03,36.3
2754,3111,69,1,41468.67,24.4
2755,3830,269,4,19844.35,25.14
2756,57,355,4,68445.48,9.19
2757,2384,296,5,13140.17,12.58
2758,3910,431,3,32052.18,40.0
2759,420,493,2,30937.12,16.32
2760,1408,335,2,68833.45,11.86
2761,466,71,4,21853.19,32.43
2762,3710,327,4,17474.2,21.91
2763,2999,337,2,64685.19,34.08
2764,3829,139,2,5497.94,22.86
2765,348,133,2,49063.78,18.13
2766,382,454,4,9192.69,23.52
2767,3190,79,2,18496.08,12.88
2768,3194,237,1,36290.35,19.92
2769,3222,92,3,47428.01,11.52
2770,2781,339,2,20561.71,25.17
2771,1662,236,0,10566.38,31.0
2772,3211,14,2,35687.82,20.93
2773,1681,119,2,40814.49,30.2
2774,3875,489,1,36024.78,26.17
2775,1320,478,5,64630.49,22.28
2776,1847,465,4,19423.31,22.09
2777,3674,168,3,5873.89,2.21
2778,961,11,5,62728.21,0.72
2779,3156,8,2,47783.05,0.46
2780,706,321,-5,18876.54,29.23
2781,1287,66,-2,36054.41,7.24
2782,424,397,1,67975.7,32.78
2783,715,138,2,5137.57,9.02
2784,3152,131,1,53057.37,37.36
2785,2393,352,3,66896.2,39.63
2786,520,291,3,31212.78,15.81
2787,186,57,1,16906.13,5.87
2788,929,177,3,46391.46,7.14
2789,3381,265,4,63583.1,28.58
2790,3762,90,5,46085.32,30.89
2791,2513,187,4,45395.45,10.12
2792,2150,464,4,62209.95,5.8
2793,214,233,1,34202.68,9.86
2794,3912,227,4,63351.26,20.31
2795,3912,257,3,14949.25,9.3
2796,3137,469,1,67258.53,37.21
2797,3201,391,3,7467.0,27.16
2798,2507,324,5,28146.91,36.06
2799,1147,387,5,31900.23,6.4
2800,1748,244,4,59598.51,17.86
2801,2840,201,1,31908.86,25.52
2802,3574,444,2,20902.1,16.75
2803,2834,486,5,8843.88,1.7
2804,1633,10,4,56735.09,28.47
2805,1173,287,5,15126.08,146.07
2806,1240,405,5,47971.35,31.18
2807,3314,6,2,13447.62,20.38
2808,1513,478,1,49827.85,29.43
2809,1513,499,1,63613.35,35.97
2810,2235,237,5,16094.99,22.61
2811,2844,74,5,63517.82,21.01
2812,964,20,5,29455.54,34.97
2813,128,394,4,15697.18,36.43
2814,261,21,5,32818.36,10.3
2815,1556,141,5,41124.35,32.77
2816,492,498,1,12393.74,26.76
2817,1370,254,-2,9619.67,20.16
2818,2061,474,-2,56200.76,29.27
2819,1986,399,3,67184.43,33.7
2820,3978,35,2,51017.35,28.04
2821,1572,299,2,30826.12,17.57
2822,1906,97,1,49216.51,11.0
2823,1234,315,3,26761.83,35.86
2824,2205,219,5,48698.21,23.82
2825,3100,99,2,27362.8,30.53
2826,80,401,-5,1047.46,21.75
2827,131,426,4,68631.66,4.68
2828,3001,25,4,14663.18,21.6
2829,752,77,1,11388.64,7.95
2830,3985,146,3,53845.36,27.74
2831,3737,149,2,19895.92,28.36
2832,1794,201,4,39130.11,12.47
2833,1841,62,5,15426.17,0.23
2834,1758,68,5,22302.87,15.03
2835,2952,289,2,2181.34,20.71
2836,287,162,1,55891.82,6.45
2837,3949,463,5,27305.83,3.0
2838,699,396,1,35597.82,16.77
2839,1181,131,4,2110.16,7.34
2840,3665,96,2,3402.77,2.33
2841,285,204,5,46147.51,11.67
2842,1766,306,4,52239.84,38.86
2843,206,454,2,62353.28,3.21
2844,2192,377,3,26748.51,26.12
2845,2308,261,1,50563.16,2.73
2846,1114,135,4,2888.66,13.44
2847,3835,110,3,48626.58,32.26
2848,224,363,1,57004.56,34.58
2849,2492,338,2,49522.75,13.59
2850,194,81,2,62046.78,28.71
2851,757,188,2,65059.18,27.1
2852,2561,220,1,32938.57,5.3
2853,1804,492,5,31149.9,20.81
2854,3662,319,2,64555.78,7.24
2855,54,70,5,12012.49,18.36
2856,3944,325,4,46798.52,8.7
2857,1458,186,1,26855.74,3.19
2858,80,139,3,40008.69,12.03
2859,3310,429,2,41596.95,1.36
2860,3996,262,1,44486.71,12.0
2861,776,494,2,2473.89,14.0
2862,25,99,3,5764.88,4.2
2863,658,204,1,14188.58,26.93
2864,2642,216,3,23601.89,15.88
2865,2161,100,5,62156.69,13.4
2866,2419,215,4,36120.49,33.57
2867,177,284,3,31260.24,38.31
2868,2638,261,4,53565.05,18.99
2869,1202,267,3,53927.32,18.49
2870,3256,192,3,60348.7,7.63
2871,1162,499,2,67194.45,28.24
2872,2974,329,4,24198.14,2.05
2873,3867,277,2,4120.11,24.96
2874,1506,419,5,7270.38,13.03
2875,2946,206,3,44476.0,1.56
2876,2311,264,2,36521.88,27.78
2877,2973,436,2,20100.98,9.96
2878,1330,482,2,65613.45,25.21
2879,1614,45,3,2592.28,17.94
2880,88,383,0,29356.67,0.78
2881,1677,132,4,21694.58,20.46
2882,2560,356,5,34115.34,38.96
2883,1696,182,2,4510.64,11.8
2884,349,300,5,68616.56,14.74
2885,641,60,1,26411.03,15.81
2886,1183,385,2,33287.41,32.81
2887,2795,277,4,15590.27,11.75
2888,2291,389,3,59967.35,12.94
2889,829,116,2,19198.82,34.27
2890,2043,495,1,44667.36,25.54
2891,1854,197,3,37048.62,29.31
2892,2367,332,2,9276.85,34.9
2893,2168,212,2,15199.02,24.98
2894,1474,308,3,47004.92,2.72
2895,2322,98,3,61971.56,23.59
2896,1380,292,2,51167.38,22.89
2897,238,291,5,7151.25,14.43
2898,1283,342,-1,33421.62,30.45
2899,2587,68,2,4808.24,0.89
2900,3917,74,1,5798.14,19.41
2901,3678,170,3,49576.46,7.01
2902,3855,330,4,22658.18,24.69
2903,1091,110,1,42098.95,38.54
2904,589,348,4,36217.15,119.61
2905,2018,374,2,13275.57,31.1
2906,2301,187,5,44552.08,13.35
2907,223,201,-4,9213.6,147.51
2908,3586,158,2,15237.06,6.3
2909,960,447,4,54936.8,5.1
2910,1246,119,4,60000.28,29.61
2911,293,128,4,37186.58,37.1
2912,3253,85,3,4459.59,3.4
2913,2396,139,1,15264.11,37.25
2914,147,124,1,57423.3,23.24
2915,169,490,4,28381.71,21.16
2916,1195,95,4,59489.26,12.13
2917,1802,151,3,21923.5,17.39
2918,580,185,4,9264.9,24.12
2919,1671,47,3,29792.04,7.48
2920,238,281,3,31587.89,4.09
2921,2823,256,1,31540.8,26.58
2922,903,110,3,26344.89,20.69
2923,3091,240,1,14127.11,14.05
2924,1219,223,4,22521.63,34.93
2925,2197,416,2,44116.59,39.65
2926,1591,292,5,34329.81,27.03
2927,2603,477,2,7337.09,37.07
2928,1100,103,3,28665.18,22.67
2929,1915,477,-5,50204.36,12.67
2930,3882,321,3,38218.8,37.23
2931,2304,312,5,2071.8,3.46
2932,1999,96,5,61772.38,104.88
2933,2077,31,1,27415.74,25.93
2934,1534,313,1,883.69,30.73
2935,1089,398,2,4843.51,31.49
2936,3358,89,4,34836.97,27.7
2937,432,426,4,9935.32,38.0
2938,3844,391,1,57666.13,11.97
2939,252,71,3,54293.32,38.83
2940,323,37,3,36822.55,30.83
2941,1583,482,4,59583.79,22.65
2942,1433,55,3,15680.87,24.78
2943,390,99,0,18025.32,37.23
2944,424,211,1,17902.6,0.25
2945,3626,99,5,28721.25,5.2
2946,2827,316,1,19809.52,37.41
2947,9240,129,2,51099.36,17.63
2948,1421,228,5,50426.16,2.17
2949,1552,249,2,8985.73,16.94
2950,725,180,2,62235.17,11.35
2951,504,376,5,58433.23,11.89
2952,3485,428,5,50877.18,28.95
2953,422,139,5,13093.1,35.02
2954,939,160,2,69002.55,22.62
2955,1718,85,5,11417.88,29.95
2956,1362,229,2,18419.8,38.94
2957,1621,476,1,33455.11,19.69
2958,39,94,4,55233.33,29.13
2959,3479,325,2,10648.77,1.34
2960,2711,280,2,33578.55,7.51
2961,864,28,3,8900.33,14.36
2962,1286,328,4,52919.67,15.1
2963,1668,296,5,33652.26,12.17
2964,2846,162,1,50843.72,35.85
2965,1015,160,5,61037.7,19.66
2966,640,487,1,29402.04,26.29
2967,941,174,3,18282.39,1.39
2968,461,347,2,69050.48,18.25
2969,2732,447,1,30089.33,10.43
2970,2634,248,4,47946.66,7.26
2971,3289,179,3,7230.16,18.32
2972,2104,308,3,22865.64,8.65
2973,3465,434,3,3832.06,28.2
2974,3369,379,4,57362.46,17.08
2975,2745,397,1,64501.2,21.93
2976,1058,398,4,14447.54,15.38
2977,2405,474,2,33219.73,11.45
2978,874,42,2,49170.42,8.99
2979,2820,230,4,36763.45,33.04
2980,1790,50,0,28364.09,2.53
2981,1038,483,1,66606.75,15.76
2982,337,285,4,47177.86,13.71
2983,1099,439,1,53365.43,23.11
2984,2389,469,5,33750.4,31.54
2985,691,42,3,68982.29,12.41
2986,3419,466,3,15423.43,20.06
2987,1885,466,1,6249.55,18.12
2988,2321,206,-1,2699.64,23.3
2989,3105,372,2,55813.39,26.7
2990,2621,263,2,5129.99,4.01
2991,2268,297,4,25228.55,27.04
2992,2815,199,1,19069.57,26.83
2993,3055,273,2,35265.54,33.94
2994,1988,392,5,66584.62,32.0
2995,2843,18,1,24609.33,9.51
2996,3666,72,4,27486.28,18.55
2997,2917,408,2,61920.83,33.84
2998,1943,260,3,19721.09,17.3
2999,3002,221,3,17959.95,29.54
3000,483,446,5,62487.89,39.36
3001,1444,390,1,29044.09,20.12
3002,3216,173,5,55951.38,12.28
3003,2512,107,2,8943.28,34.98
3004,2997,191,5,50539.13,15.88
3005,3601,443,3,27598.1,33.59
3006,818,222,-5,22637.83,3.18
3007,3606,129,4,58596.1,4.65
3008,1384,108,4,27443.59,27.61
3009,3996,453,1,12442.89,31.85
3010,3527,384,3,68032.95,2.27
3011,2338,367,2,51641.55,21.48
3012,2042,292,1,56857.92,30.88
3013,3051,67,4,41337.47,109.76
3014,2786,382,5,20113.6,9.37
3015,3619,371,3,65592.54,35.56
3016,2892,69,1,13861.66,9.03
3017,1686,115,3,6265.56,5.91
3018,2248,121,1,64260.34,9.99
3019,3071,146,2,35001.39,11.97
3020,1696,369,3,22471.57,16.82
3021,442,460,-1,10706.25,24.38
3022,3892,381,5,35395.69,2.54
3023,2917,76,3,3077.06,23.24
3024,3714,76,5,50953.82,108.76
3025,581,47,4,43798.11,20.75
3026,3118,138,-1,17638.46,8.14
3027,1390,257,3,23308.73,12.0
3028,1077,98,4,5849.32,5.22
3029,2470,123,4,51765.46,3.75
3030,1822,343,2,52359.18,12.41
3031,625,55,3,4060.89,24.28
3032,1543,240,4,55560.32,35.83
3033,1918,274,5,30738.96,18.76
3034,766,253,4,25782.39,12.06
3035,2906,25,1,50609.8,38.64
3036,2160,177,2,6903.08,7.16
3037,1961,457,2,55619.72,4.75
3038,2069,141,1,29410.86,37.67
3039,99,45,1,33309.57,23.47
3040,3754,12,3,62296.11,11.31
3041,3395,85,5,61043.04,5.08
