order_id,customer_id,order_date,status,region_code
1026,346.0,2025-03-04 11:42:19,DELIVERED,WEST
1027,680.0,2025-04-29 03:03:41,DELIVERED,WEST
1028,,2025-04-03 16:53:39,DELIVERED,NORTH
1029,564.0,2024-10-20 09:09:12,DELIVERED,NORTH
1030,990.0,2025-11-22 14:48:14,RETURNED,SOUTH
1031,146.0,2027-02-14 06:02:44,DELIVERED,CENTRAL
1032,881.0,03-05-2026,DELIVERED,CENTRAL
1033,171.0,2025-07-20 15:01:13,DELIVERED,SOUTH
1034,554.0,2025-07-19 14:27:13,RETURNED,WEST
1035,304.0,2026-02-03 22:30:31,DELIVERED,EAST
1036,1.0,2024-08-04 01:45:54,DELIVERED,CENTRAL
1037,983.0,2026-02-19 06:49:49,SHIPPED,SOUTH
1038,401.0,2025-07-01 04:14:13,DELIVERED,NORTH
1039,232.0,2026-04-13 10:07:36,DELIVERED,SOUTH
1040,211.0,2024-08-14 02:20:58,SHIPPED,EAST
1041,537.0,2024-11-12 13:00:35,DELIVERED,NORTH
1042,555.0,2025-11-28 05:34:43,CANCELLED,EAST
1043,897.0,2024-09-13 07:10:58,SHIPPED,WEST
1044,437.0,2025-10-18 00:25:41,DELIVERED,SOUTH
1045,536.0,2026-06-13 18:52:42,DELIVERED,WEST
1046,857.0,2025-01-02 22:18:03,DELIVERED,EAST
1047,927.0,2024-12-22 07:08:55,RETURNED,NORTH
1048,14.0,2025-11-27 13:33:02,DELIVERED,EAST
1049,107.0,2024-10-28 16:03:41,DELIVERED,CENTRAL
1050,532.0,2025-12-24 15:52:43,DELIVERED,NORTH
1051,590.0,2026-07-13 10:37:44,DELIVERED,CENTRAL
1052,432.0,2025-07-19 04:41:06,DELIVERED,WEST
1053,588.0,12-07-2026,DELIVERED,WEST
1054,686.0,2025-10-05 10:38:39,DELIVERED,EAST
1055,943.0,04-08-2025,DELIVERED,EAST
1056,361.0,2026-01-30 05:53:12,DELIVERED,EAST
1057,788.0,2025-06-09 15:32:01,DELIVERED,WEST
1058,772.0,2024-10-21 14:37:06,DELIVERED,CENTRAL
1059,552.0,2025-02-15 05:25:14,SHIPPED,NORTH
1060,655.0,2025-10-16 04:54:56,DELIVERED,WEST
1061,360.0,2026-06-04 12:37:43,SHIPPED,NORTH
1062,115.0,2024-08-16 00:00:45,DELIVERED,CENTRAL
1063,552.0,2025-12-20 10:20:06,DELIVERED,WEST
1064,873.0,2025-11-28 14:20:07,CANCELLED,NORTH
1065,866.0,2025-01-08 10:29:53,DELIVERED,NORTH
1066,332.0,2026-07-16 01:37:03,DELIVERED,EAST
1067,27.0,2025-10-04 02:00:09,DELIVERED,SOUTH
1068,,2026-06-17 13:59:46,DELIVERED,WEST
1069,570.0,2025-09-04 21:09:33,DELIVERED,CENTRAL
1070,910.0,2026-07-14 03:56:54,DELIVERED,EAST
1071,442.0,2024-09-26 22:12:05,DELIVERED,SOUTH
1072,330.0,2024-07-28 16:28:37,SHIPPED,CENTRAL
1073,726.0,2026-01-28 13:13:58,DELIVERED,CENTRAL
1074,841.0,2025-02-28 21:16:21,DELIVERED,WEST
1075,606.0,2026-04-12 11:42:34,DELIVERED,NORTH
1076,918.0,2026-02-20 05:51:43,PLACED,EAST
1077,584.0,2026-05-02 15:35:59,DELIVERED,SOUTH
1078,406.0,2025-07-17 05:12:56,DELIVERED,CENTRAL
1079,818.0,2025-06-14 23:59:54,DELIVERED,EAST
1080,,2024-11-18 17:56:01,SHIPPED,NORTH
1081,629.0,2025-02-18 16:59:10,RETURNED,SOUTH
1082,856.0,2024-09-05 13:30:22,SHIPPED,WEST
1083,588.0,2025-09-11 21:39:02,DELIVERED,EAST
1084,188.0,2025-04-01 21:36:43,DELIVERED,SOUTH
1085,267.0,2024-09-07 17:36:40,DELIVERED,NORTH
1086,537.0,2025-12-18 21:23:18,DELIVERED,NORTH
1087,,2027-01-31 06:02:44,PLACED,CENTRAL
1088,577.0,08-07-2026,DELIVERED,CENTRAL
1089,224.0,2026-07-02 12:49:59,DELIVERED,SOUTH
1090,913.0,2026-01-26 05:38:29,DELIVERED,WEST
1091,32.0,2025-06-05 16:15:11,SHIPPED,EAST
1092,958.0,2026-05-23 20:28:07,CANCELLED,WEST
1093,198.0,2026-06-04 07:09:52,CANCELLED,CENTRAL
1094,852.0,2026-06-27 13:33:51,DELIVERED,EAST
1095,145.0,2025-07-09 10:26:52,DELIVERED,WEST
1096,831.0,2025-04-09 06:44:38,DELIVERED,NORTH
1097,680.0,2025-02-12 03:29:55,DELIVERED,CENTRAL
1098,659.0,2025-05-12 13:29:59,CANCELLED,WEST
1099,414.0,2025-10-13 10:31:09,DELIVERED,CENTRAL
1100,399.0,2025-11-26 22:12:40,DELIVERED,CENTRAL
1101,,2025-06-04 18:54:17,CANCELLED,CENTRAL
1102,178.0,2025-07-27 03:03:56,DELIVERED,SOUTH
1103,361.0,17-10-2025,DELIVERED,CENTRAL
1104,870.0,2025-03-03 21:12:22,SHIPPED,SOUTH
1105,914.0,2024-09-16 18:14:30,DELIVERED,CENTRAL
1106,,2025-05-15 14:26:54,DELIVERED,SOUTH
1107,676.0,2025-06-11 13:19:38,DELIVERED,EAST
1108,940.0,19-04-2026,DELIVERED,WEST
1109,697.0,2026-07-11 20:36:44,DELIVERED,EAST
1110,420.0,2024-08-17 22:41:35,CANCELLED,WEST
1111,260.0,2026-07-01 18:23:16,DELIVERED,SOUTH
1112,73.0,2024-08-28 10:51:03,SHIPPED,EAST
1113,172.0,2026-02-15 06:46:52,DELIVERED,CENTRAL
1114,294.0,2025-12-10 22:07:27,DELIVERED,SOUTH
1115,974.0,2025-08-31 10:12:32,PLACED,WEST
1116,112.0,07-11-2024,DELIVERED,NORTH
1117,248.0,2024-10-02 16:33:34,DELIVERED,CENTRAL
1118,786.0,2025-04-18 07:15:03,PLACED,SOUTH
1119,350.0,2025-09-07 05:50:10,CANCELLED,NORTH
1120,401.0,2026-04-02 11:26:56,DELIVERED,EAST
1121,674.0,27-12-2024,DELIVERED,EAST
1122,571.0,2026-04-17 07:51:34,PLACED,CENTRAL
1123,,2025-11-18 13:45:07,PLACED,NORTH
1124,701.0,2025-03-29 15:56:18,DELIVERED,NORTH
1125,878.0,2025-06-24 23:50:40,DELIVERED,WEST
1126,960.0,2025-08-12 15:55:05,CANCELLED,SOUTH
1127,700.0,2026-03-07 12:23:18,DELIVERED,SOUTH
1128,466.0,2024-10-05 11:32:54,SHIPPED,WEST
1129,264.0,2024-11-26 10:59:29,SHIPPED,WEST
1130,421.0,2024-10-04 22:02:11,DELIVERED,EAST
1131,214.0,2026-06-18 16:51:46,DELIVERED,WEST
1132,475.0,2025-05-03 17:34:21,DELIVERED,SOUTH
1133,730.0,2025-05-30 03:40:45,DELIVERED,WEST
1134,562.0,2025-05-07 01:47:22,DELIVERED,WEST
1135,112.0,2024-09-02 20:48:34,DELIVERED,WEST
1136,53.0,2025-03-24 21:43:50,CANCELLED,WEST
1137,185.0,02-10-2025,SHIPPED,CENTRAL
1138,788.0,2024-12-20 02:20:36,DELIVERED,WEST
1139,252.0,2026-01-10 06:22:27,CANCELLED,CENTRAL
1140,544.0,2024-10-09 06:50:30,SHIPPED,NORTH
1141,943.0,14-06-2025,CANCELLED,SOUTH
1142,762.0,2025-08-19 22:37:40,CANCELLED,CENTRAL
1143,927.0,2026-06-10 15:45:45,SHIPPED,CENTRAL
1144,164.0,2024-11-01 01:36:13,DELIVERED,SOUTH
1145,576.0,2024-12-20 16:58:53,CANCELLED,NORTH
1146,680.0,2025-09-05 20:03:01,DELIVERED,WEST
1147,389.0,2026-07-09 08:20:57,DELIVERED,WEST
1148,599.0,2027-04-25 06:02:44,DELIVERED,EAST
1149,88.0,01-09-2024,DELIVERED,SOUTH
1150,114.0,2026-02-28 09:20:53,DELIVERED,NORTH
1151,364.0,2027-03-18 06:02:44,DELIVERED,EAST
1152,197.0,2026-07-02 14:11:03,DELIVERED,SOUTH
1153,54.0,2024-12-20 16:07:01,DELIVERED,EAST
1154,768.0,2024-12-19 06:19:02,PLACED,CENTRAL
1155,11.0,03-08-2024,DELIVERED,NORTH
1156,712.0,2026-01-22 22:13:26,DELIVERED,WEST
1157,417.0,2025-05-22 16:57:43,SHIPPED,EAST
1158,274.0,2025-01-17 21:43:06,CANCELLED,CENTRAL
1159,918.0,2024-11-23 09:55:29,PLACED,EAST
1160,67.0,2024-10-29 07:24:22,PLACED,NORTH
1161,755.0,2025-02-02 20:30:07,DELIVERED,WEST
1162,647.0,2024-09-15 11:00:37,DELIVERED,SOUTH
1163,941.0,2026-04-17 01:08:42,PLACED,SOUTH
1164,,12-06-2025,DELIVERED,SOUTH
1165,726.0,2025-05-20 08:53:15,DELIVERED,NORTH
1166,454.0,21-12-2024,SHIPPED,CENTRAL
1167,590.0,2026-05-01 03:27:34,SHIPPED,EAST
1168,775.0,2024-11-29 05:41:51,DELIVERED,CENTRAL
1169,656.0,2024-08-26 00:42:34,DELIVERED,EAST
1170,289.0,02-05-2026,DELIVERED,CENTRAL
1171,774.0,26-05-2025,PLACED,NORTH
1172,327.0,2026-06-21 11:47:30,DELIVERED,NORTH
1173,583.0,2025-02-19 15:43:16,DELIVERED,WEST
1174,308.0,2024-12-09 20:22:42,DELIVERED,NORTH
1175,708.0,2026-06-05 20:11:39,DELIVERED,WEST
1176,475.0,2025-07-04 14:08:54,DELIVERED,NORTH
1177,895.0,2025-08-12 22:45:53,DELIVERED,NORTH
1178,445.0,2026-02-10 08:44:13,SHIPPED,NORTH
1179,17.0,2026-06-23 02:46:58,DELIVERED,EAST
1180,850.0,2025-06-01 20:00:45,DELIVERED,WEST
1181,446.0,2026-05-15 09:45:08,RETURNED,NORTH
1182,976.0,2025-09-07 09:02:49,CANCELLED,SOUTH
1183,427.0,2026-03-10 23:14:30,DELIVERED,CENTRAL
1184,440.0,2025-08-31 12:06:11,DELIVERED,SOUTH
1185,379.0,2027-02-22 06:02:44,DELIVERED,EAST
1186,705.0,2024-12-09 19:35:01,RETURNED,EAST
1187,569.0,2025-12-27 16:58:12,RETURNED,CENTRAL
1188,995.0,2025-09-13 08:19:24,DELIVERED,CENTRAL
1189,482.0,2024-10-31 09:53:08,SHIPPED,EAST
1190,84.0,2025-11-14 20:33:29,DELIVERED,NORTH
1191,461.0,2026-03-11 07:47:57,DELIVERED,NORTH
1192,486.0,2026-01-05 04:54:45,DELIVERED,SOUTH
1193,803.0,2026-03-12 14:08:53,DELIVERED,SOUTH
1194,981.0,2026-01-04 07:20:58,DELIVERED,CENTRAL
1195,819.0,2024-07-28 03:14:28,DELIVERED,EAST
1196,268.0,2026-05-03 15:33:09,DELIVERED,EAST
1197,477.0,2026-05-30 21:47:56,SHIPPED,WEST
1198,777.0,2025-07-17 14:34:02,DELIVERED,EAST
1199,167.0,2026-09-12 06:02:44,DELIVERED,EAST
1200,146.0,2026-02-16 07:47:03,DELIVERED,WEST
1201,183.0,2025-11-22 01:48:40,DELIVERED,CENTRAL
1202,41.0,25-01-2025,PLACED,NORTH
1203,144.0,2025-12-27 09:17:51,DELIVERED,EAST
1204,347.0,2026-07-09 15:51:01,PLACED,WEST
1205,658.0,2026-06-06 20:25:28,DELIVERED,SOUTH
1206,119.0,2026-04-04 23:43:13,DELIVERED,NORTH
1207,54.0,2025-10-24 02:38:48,DELIVERED,SOUTH
1208,978.0,2025-10-27 11:42:04,DELIVERED,NORTH
1209,523.0,2025-09-13 06:21:13,DELIVERED,NORTH
1210,5360.0,2024-08-13 10:10:48,SHIPPED,EAST
1211,522.0,2026-01-13 11:54:44,CANCELLED,CENTRAL
1212,289.0,2024-12-01 20:26:13,DELIVERED,EAST
1213,343.0,2025-12-08 12:17:02,DELIVERED,WEST
1214,618.0,2026-02-03 10:39:39,SHIPPED,WEST
1215,824.0,2025-09-29 17:58:33,DELIVERED,EAST
1216,853.0,2024-12-22 15:44:26,DELIVERED,SOUTH
1217,581.0,2024-12-17 23:59:28,PLACED,SOUTH
1218,882.0,2024-12-04 09:50:00,DELIVERED,WEST
1219,617.0,2025-11-26 05:26:30,DELIVERED,SOUTH
1220,80.0,2026-06-15 10:57:30,DELIVERED,EAST
1221,,2025-04-14 05:40:59,SHIPPED,EAST
1222,221.0,2025-04-09 12:23:43,DELIVERED,NORTH
1223,305.0,2025-02-23 08:04:15,CANCELLED,SOUTH
1224,124.0,2025-02-27 00:05:45,CANCELLED,WEST
1225,,2026-03-08 01:44:37,DELIVERED,CENTRAL
1226,280.0,2024-10-16 21:30:04,SHIPPED,NORTH
1227,408.0,17-07-2025,DELIVERED,NORTH
1228,591.0,2026-07-17 13:21:30,DELIVERED,WEST
1229,208.0,16-05-2025,DELIVERED,WEST
1230,,2025-03-31 16:52:09,DELIVERED,WEST
1231,811.0,2026-03-14 17:52:57,DELIVERED,WEST
1232,841.0,2025-05-24 20:18:33,DELIVERED,SOUTH
1233,329.0,2026-06-29 07:27:21,DELIVERED,EAST
1234,786.0,2025-03-20 02:04:35,DELIVERED,EAST
1235,985.0,2026-05-25 10:49:44,DELIVERED,WEST
1236,462.0,2025-06-17 22:24:00,DELIVERED,SOUTH
1237,614.0,2025-04-16 07:54:44,DELIVERED,SOUTH
1238,845.0,2025-08-25 13:08:09,DELIVERED,NORTH
1239,533.0,13-11-2024,SHIPPED,SOUTH
1240,701.0,2025-06-01 04:05:50,DELIVERED,CENTRAL
1241,960.0,2025-02-10 23:29:54,DELIVERED,NORTH
1242,232.0,2025-11-11 14:24:51,SHIPPED,NORTH
1243,915.0,2025-11-26 16:54:00,PLACED,EAST
1244,248.0,2025-10-23 23:23:21,RETURNED,SOUTH
1245,,2025-12-12 15:16:35,DELIVERED,NORTH
1246,260.0,2026-06-02 21:21:54,PLACED,CENTRAL
1247,308.0,2026-05-10 12:01:38,CANCELLED,CENTRAL
1248,,2024-09-28 06:05:30,PLACED,WEST
1249,882.0,2024-09-19 18:38:25,DELIVERED,EAST
1250,972.0,2026-03-21 08:31:08,DELIVERED,NORTH
1251,487.0,2024-09-21 06:00:53,DELIVERED,NORTH
1252,466.0,2024-07-29 18:30:25,DELIVERED,CENTRAL
1253,796.0,2026-05-29 22:36:39,DELIVERED,CENTRAL
1254,884.0,01-10-2024,SHIPPED,EAST
1255,714.0,2026-01-16 14:10:41,DELIVERED,NORTH
1256,715.0,2025-10-16 11:08:17,PLACED,CENTRAL
1257,340.0,2025-08-19 16:32:09,DELIVERED,SOUTH
1258,6.0,2025-10-23 13:11:03,DELIVERED,EAST
1259,188.0,2025-07-20 11:13:05,DELIVERED,NORTH
1260,104.0,2026-02-26 10:39:46,PLACED,WEST
1261,376.0,2025-11-17 12:29:56,DELIVERED,CENTRAL
1262,109.0,31-03-2026,PLACED,NORTH
1263,270.0,2024-12-19 12:56:54,DELIVERED,SOUTH
1264,,2026-02-05 06:25:02,DELIVERED,CENTRAL
1265,383.0,2025-08-24 16:42:00,DELIVERED,NORTH
1266,,2024-10-09 09:54:14,DELIVERED,EAST
1267,62.0,04-04-2026,DELIVERED,EAST
1268,902.0,2026-06-12 03:08:17,DELIVERED,WEST
1269,490.0,2025-03-30 21:18:58,DELIVERED,NORTH
1270,150.0,2026-02-17 14:11:27,DELIVERED,NORTH
1271,580.0,2025-06-21 16:13:26,CANCELLED,EAST
1272,417.0,2026-05-12 01:01:58,PLACED,EAST
1273,401.0,2025-10-31 19:53:28,DELIVERED,CENTRAL
1274,911.0,2026-02-10 22:22:21,DELIVERED,WEST
1275,792.0,2025-05-02 21:39:04,DELIVERED,SOUTH
1276,792.0,2026-06-04 03:26:11,DELIVERED,EAST
1277,311.0,2026-02-09 03:36:40,DELIVERED,WEST
1278,396.0,2025-07-23 12:50:17,DELIVERED,CENTRAL
1279,677.0,2025-01-29 06:07:14,RETURNED,CENTRAL
1280,530.0,10-11-2025,DELIVERED,CENTRAL
1281,526.0,2025-02-27 07:39:24,SHIPPED,EAST
1282,197.0,2026-05-08 03:45:23,DELIVERED,SOUTH
1283,787.0,2026-05-13 00:35:52,SHIPPED,EAST
1284,730.0,2025-11-21 14:30:43,SHIPPED,EAST
1285,654.0,2024-07-20 19:24:49,DELIVERED,WEST
1286,384.0,2026-05-12 19:42:44,DELIVERED,SOUTH
1287,261.0,2024-08-10 15:21:40,RETURNED,NORTH
1288,69.0,2024-08-05 22:40:19,RETURNED,CENTRAL
1289,841.0,2026-02-15 05:22:10,DELIVERED,WEST
1290,610.0,2026-03-23 22:29:42,SHIPPED,NORTH
1291,43.0,2025-07-31 20:44:24,DELIVERED,WEST
1292,,2026-01-10 05:41:04,RETURNED,EAST
1293,292.0,2025-03-06 16:16:26,DELIVERED,CENTRAL
1294,363.0,2024-11-19 06:05:06,DELIVERED,WEST
1295,209.0,08-09-2025,DELIVERED,EAST
1296,829.0,2025-05-27 21:25:27,DELIVERED,SOUTH
1297,914.0,2025-08-27 17:29:06,DELIVERED,CENTRAL
1298,882.0,2025-04-29 15:42:11,SHIPPED,WEST
1299,454.0,2025-10-10 22:38:19,PLACED,EAST
1300,211.0,2025-05-01 01:59:00,DELIVERED,WEST
1301,520.0,2024-08-24 10:49:07,DELIVERED,CENTRAL
1302,858.0,2026-05-29 12:51:24,DELIVERED,WEST
1303,281.0,2025-05-27 05:20:37,DELIVERED,NORTH
1304,703.0,2026-06-03 23:29:24,DELIVERED,WEST
1305,586.0,2025-04-28 23:02:09,CANCELLED,NORTH
1306,448.0,2025-12-31 15:26:52,DELIVERED,SOUTH
1307,225.0,2025-05-08 05:48:52,DELIVERED,WEST
1308,,2025-03-07 03:44:21,DELIVERED,CENTRAL
1309,52.0,2024-11-10 12:17:01,SHIPPED,WEST
1310,286.0,2025-01-02 11:46:19,PLACED,NORTH
1311,636.0,2025-12-18 10:20:26,CANCELLED,SOUTH
1312,296.0,2024-10-18 01:17:14,DELIVERED,SOUTH
1313,618.0,12-10-2024,SHIPPED,NORTH
1314,798.0,2025-09-12 05:03:03,CANCELLED,SOUTH
1315,,2025-04-30 03:05:41,PLACED,CENTRAL
1316,917.0,2026-01-25 12:33:24,SHIPPED,CENTRAL
1317,855.0,2026-05-18 09:03:45,DELIVERED,SOUTH
1318,166.0,2026-03-21 10:19:52,PLACED,WEST
1319,542.0,2024-11-10 22:58:09,DELIVERED,CENTRAL
1320,478.0,2025-03-10 06:46:07,DELIVERED,WEST
1321,770.0,2024-09-23 21:25:02,SHIPPED,NORTH
1322,212.0,2024-08-05 12:02:15,CANCELLED,WEST
1323,385.0,26-07-2024,DELIVERED,SOUTH
1324,461.0,2026-01-31 06:21:39,DELIVERED,SOUTH
1325,,2024-11-06 13:42:01,DELIVERED,WEST
1326,381.0,2025-10-12 06:45:06,CANCELLED,NORTH
1327,303.0,2025-08-18 21:55:50,DELIVERED,NORTH
1328,613.0,2026-06-28 02:10:24,RETURNED,WEST
1329,70.0,2025-09-08 10:56:26,RETURNED,SOUTH
1330,763.0,2024-08-05 05:53:43,DELIVERED,NORTH
1331,460.0,2026-01-05 01:37:36,DELIVERED,NORTH
1332,821.0,2026-07-06 03:16:16,DELIVERED,NORTH
1333,683.0,2025-10-24 05:37:44,RETURNED,WEST
1334,339.0,2026-02-05 18:51:20,SHIPPED,SOUTH
1335,96.0,2024-12-01 01:07:16,PLACED,SOUTH
1336,200.0,2025-11-06 10:14:26,DELIVERED,CENTRAL
1337,262.0,2024-12-26 18:13:54,PLACED,WEST
1338,806.0,2024-12-06 08:38:27,DELIVERED,NORTH
1339,686.0,2026-03-23 17:00:38,DELIVERED,EAST
1340,591.0,2025-12-30 07:53:23,DELIVERED,CENTRAL
1341,160.0,2026-02-27 08:10:10,DELIVERED,SOUTH
1342,232.0,2025-04-19 23:18:54,DELIVERED,WEST
1343,53.0,2025-01-24 01:07:51,SHIPPED,SOUTH
1344,865.0,2024-08-24 13:45:42,CANCELLED,CENTRAL
1345,518.0,2024-09-16 08:59:58,SHIPPED,SOUTH
1346,639.0,2024-10-30 19:01:26,DELIVERED,WEST
1347,416.0,2024-08-03 16:13:09,CANCELLED,NORTH
1348,316.0,2026-07-07 03:31:42,DELIVERED,WEST
1349,441.0,2026-04-12 01:17:05,SHIPPED,EAST
1350,608.0,2024-10-06 19:19:25,PLACED,CENTRAL
1351,439.0,2026-05-26 01:44:01,DELIVERED,NORTH
1352,3.0,15-10-2024,DELIVERED,EAST
1353,683.0,29-10-2024,PLACED,CENTRAL
1354,85.0,2025-01-25 03:41:25,SHIPPED,WEST
1355,844.0,2024-11-26 17:12:13,DELIVERED,CENTRAL
1356,292.0,2024-09-12 07:08:22,DELIVERED,CENTRAL
1357,99.0,2026-03-26 18:03:40,DELIVERED,SOUTH
1358,712.0,2026-05-15 11:52:45,DELIVERED,WEST
1359,429.0,2024-12-16 16:35:55,DELIVERED,SOUTH
1360,473.0,2024-09-29 07:27:13,SHIPPED,NORTH
1361,460.0,2026-02-18 19:49:24,DELIVERED,SOUTH
1362,736.0,2025-05-16 00:06:23,DELIVERED,CENTRAL
1363,310.0,2025-07-08 03:54:47,SHIPPED,SOUTH
1364,354.0,17-10-2025,SHIPPED,WEST
1365,475.0,2024-12-18 09:20:00,SHIPPED,EAST
1366,764.0,2025-05-20 12:08:08,DELIVERED,SOUTH
1367,8.0,2026-04-28 16:33:21,DELIVERED,EAST
1368,,2025-10-23 13:39:05,DELIVERED,SOUTH
1369,739.0,2027-02-17 06:02:44,DELIVERED,EAST
1370,,2024-11-12 10:55:02,DELIVERED,EAST
1371,697.0,2025-02-21 00:09:16,DELIVERED,CENTRAL
1372,628.0,2026-05-08 20:40:34,PLACED,CENTRAL
1373,561.0,2025-11-11 15:28:48,PLACED,CENTRAL
1374,643.0,21-10-2025,DELIVERED,CENTRAL
1375,586.0,2026-04-03 04:37:31,DELIVERED,NORTH
1376,837.0,2024-10-11 09:20:41,DELIVERED,NORTH
1377,228.0,2025-03-25 04:30:49,RETURNED,EAST
1378,549.0,2025-03-28 02:10:16,RETURNED,EAST
1379,788.0,14-07-2026,DELIVERED,EAST
1380,799.0,2025-09-29 01:18:45,DELIVERED,CENTRAL
1381,672.0,2024-07-21 10:26:17,CANCELLED,NORTH
1382,102.0,2025-08-02 21:34:14,DELIVERED,WEST
1383,166.0,2025-01-19 16:18:55,CANCELLED,EAST
1384,556.0,2024-10-14 14:14:46,SHIPPED,NORTH
1385,977.0,2025-10-03 12:34:07,RETURNED,NORTH
1386,784.0,2025-08-13 06:37:00,DELIVERED,NORTH
1387,493.0,2025-07-31 03:45:49,DELIVERED,WEST
1388,826.0,2026-01-24 15:19:41,DELIVERED,NORTH
1389,65.0,2024-12-22 18:42:28,SHIPPED,EAST
1390,31.0,2025-04-10 07:36:47,DELIVERED,WEST
1391,218.0,2026-05-05 03:51:54,DELIVERED,SOUTH
1392,855.0,2024-08-08 07:39:49,DELIVERED,EAST
1393,204.0,26-10-2024,PLACED,EAST
1394,665.0,2027-01-25 06:02:44,SHIPPED,NORTH
1395,609.0,2025-12-04 23:21:17,DELIVERED,CENTRAL
1396,744.0,2024-10-18 05:40:10,DELIVERED,SOUTH
1397,320.0,2025-02-02 16:18:53,CANCELLED,SOUTH
1398,713.0,2024-12-10 07:27:44,DELIVERED,NORTH
1399,999.0,22-09-2024,PLACED,EAST
1400,336.0,2025-12-17 00:18:24,DELIVERED,NORTH
1401,372.0,2025-11-05 23:45:12,SHIPPED,CENTRAL
1402,218.0,23-06-2025,DELIVERED,CENTRAL
1403,935.0,2026-02-28 17:43:51,DELIVERED,EAST
1404,929.0,2025-06-01 07:21:18,PLACED,WEST
1405,96.0,2026-06-09 01:24:13,CANCELLED,CENTRAL
1406,5.0,2026-05-22 12:41:22,DELIVERED,EAST
1407,163.0,2025-01-16 11:02:18,SHIPPED,CENTRAL
1408,718.0,2026-12-06 06:02:44,SHIPPED,CENTRAL
1409,245.0,27-03-2026,DELIVERED,SOUTH
1410,505.0,23-12-2025,SHIPPED,CENTRAL
1411,300.0,2026-06-20 09:35:29,DELIVERED,SOUTH
1412,632.0,2024-09-30 22:25:27,DELIVERED,NORTH
1413,416.0,2026-02-17 03:42:26,DELIVERED,CENTRAL
1414,123.0,2025-09-19 23:40:35,DELIVERED,NORTH
1415,749.0,2024-11-15 18:40:35,SHIPPED,NORTH
1416,668.0,2024-12-15 03:04:11,DELIVERED,WEST
1417,148.0,2025-12-27 05:20:27,RETURNED,WEST
1418,676.0,2025-05-30 09:56:34,SHIPPED,WEST
1419,362.0,2025-06-08 16:20:55,DELIVERED,EAST
1420,,26-09-2025,DELIVERED,NORTH
1421,767.0,2025-02-01 05:22:56,SHIPPED,EAST
1422,182.0,07-03-2025,DELIVERED,EAST
1423,311.0,2024-10-04 08:12:00,DELIVERED,WEST
1424,277.0,2025-04-23 13:54:05,DELIVERED,WEST
1425,394.0,2024-12-10 15:56:03,SHIPPED,EAST
1426,535.0,2025-04-01 13:40:14,DELIVERED,WEST
1427,21.0,2026-05-04 15:59:02,DELIVERED,SOUTH
1428,776.0,2026-03-08 06:49:50,CANCELLED,SOUTH
1429,643.0,2025-06-11 01:14:59,DELIVERED,CENTRAL
1430,430.0,28-04-2026,DELIVERED,WEST
1431,258.0,2026-06-17 15:25:47,DELIVERED,CENTRAL
1432,579.0,2025-01-18 15:06:58,DELIVERED,NORTH
1433,879.0,2025-05-13 03:05:14,DELIVERED,CENTRAL
1434,17.0,2025-10-01 21:29:47,DELIVERED,SOUTH
1435,479.0,2026-04-19 14:05:17,RETURNED,WEST
1436,736.0,2026-06-12 00:05:52,DELIVERED,CENTRAL
1437,419.0,2025-08-09 06:57:54,DELIVERED,EAST
1438,946.0,2025-05-04 17:26:48,DELIVERED,SOUTH
1439,46.0,2024-10-09 12:30:48,DELIVERED,WEST
1440,837.0,2026-02-28 18:14:04,DELIVERED,SOUTH
1441,948.0,27-05-2025,DELIVERED,CENTRAL
1442,713.0,2024-11-30 13:53:46,DELIVERED,SOUTH
1443,177.0,2025-01-12 23:19:31,DELIVERED,SOUTH
1444,136.0,21-12-2024,PLACED,SOUTH
1445,376.0,2025-04-15 06:17:43,SHIPPED,NORTH
1446,854.0,2027-02-24 06:02:44,SHIPPED,WEST
1447,112.0,2025-03-04 11:21:45,DELIVERED,SOUTH
1448,273.0,2024-07-24 19:24:24,CANCELLED,CENTRAL
1449,921.0,2025-12-02 13:20:16,DELIVERED,CENTRAL
1450,546.0,2025-12-23 09:09:54,DELIVERED,WEST
1451,286.0,2024-12-20 22:16:52,DELIVERED,SOUTH
1452,416.0,2025-09-05 07:07:26,DELIVERED,SOUTH
1453,923.0,2025-03-09 15:58:58,DELIVERED,WEST
1454,932.0,2025-01-03 17:12:41,SHIPPED,SOUTH
1455,819.0,2024-09-04 03:43:41,DELIVERED,SOUTH
1456,552.0,2025-02-09 22:42:52,DELIVERED,SOUTH
1457,848.0,2024-12-19 18:16:43,DELIVERED,SOUTH
1458,716.0,2024-12-23 14:59:23,DELIVERED,CENTRAL
1459,83.0,2025-08-31 12:59:03,DELIVERED,NORTH
1460,34.0,2025-12-22 23:45:02,DELIVERED,NORTH
1461,86.0,2026-06-09 00:05:44,SHIPPED,SOUTH
1462,493.0,2026-02-27 13:56:21,DELIVERED,CENTRAL
1463,27.0,2025-11-20 04:13:23,DELIVERED,CENTRAL
1464,662.0,2025-09-10 00:42:48,SHIPPED,CENTRAL
1465,553.0,2025-11-01 20:37:22,SHIPPED,EAST
1466,514.0,28-11-2025,DELIVERED,NORTH
1467,46.0,31-05-2025,DELIVERED,EAST
1468,91.0,2026-03-03 22:34:01,DELIVERED,SOUTH
1469,423.0,2024-12-09 12:24:12,DELIVERED,EAST
1470,318.0,2024-08-23 01:08:10,DELIVERED,WEST
1471,55.0,2025-07-13 13:56:38,DELIVERED,EAST
1472,806.0,2024-08-20 22:51:27,DELIVERED,CENTRAL
